listing_id,id,date,reviewer_id,reviewer_name,comments
2894591,103853149,2016-09-24,12928744,Ward,"This is a lovely place to stay...nice neighborhood, fairly close to downtown Salem.  The home is very clean, the bed is comfortable, there's a nice shower, and Sue is very engaging.  I'd definitely stay there again even though I don't have much need any longer to go to Salem."
2894591,104605816,2016-09-27,6218536,Hermann,"Sue was a great host. She was very caring and we spent a nice evening having a nice chat. Her home is cozy and very tidy, in a very quiet neigbourhood. The setting is lovely amid lots of trees. We definitely would come again."
2894591,104640968,2016-09-27,78207556,Dennis,"Sue welcomed me to the house by greeting me when I arrived and showing me around the house. The place matched her description exactly. She also told me about what was available for me to use. This was my first Airbnb experience and I would say that Sue went above and beyond my expectation. Thank you for the pleasant stay, I will definitely book her place again If I'm ever in town."
2894591,104981070,2016-09-29,16023829,Migs,"Sue is a most pleasant host.  She keeps her cozy home impeccably neat and clean.  The neighborhood is quiet and conveniently located- less than 10 minutes from downtown Salem, yet a world away.  Just a mile away from Salem Golf Club, after playing golf there and dining at Rudy's, it was perfect after a couple of days of work."
2894591,105159294,2016-09-30,78130132,Matthew,I had a quick overnight trip in Salem and this place worked out nicely. Sue was very communicative throughout my trip and made coordinating my stay easy. The bed was comfortable (a little on the softer side) and clean.
2894591,107197315,2016-10-09,62044936,Janet,"Sue is a wonderful host. She has a lovely home near town, surrounded by nature. "
2894591,107679651,2016-10-11,20069175,Barbara,"Sue is a gracious host....we were welcomed in and given some information about a place for dinner.  Upon returning she provided me with all the information on the wonderful variety of breakfast items
for the next morning.  Slept wonderful in the bedroom."
2894591,108787545,2016-10-17,92887206,Sandra,"Wonderful experience in a place that was really a sanctuary.  Sue is a gracious and caring host, truly top notch."
2894591,109147990,2016-10-19,9565393,John,"Very clean,  quiet and comfy. Sue is a very friendly host. Recommended."
2894591,111795554,2016-11-01,79483799,Lauren,"I reserved Sue's place for 2 weeks for my parents (in their 80's). They thoroughly enjoyed Sue's pleasant accommodations. The bed was very comfortable with a thick mattress pad that eased their aches and pains after full days of sightseeing. They appreciated the very clean private bathroom. Sue was flexible with our schedule. She provided coffee and breakfast, including fresh fruit, cereal, and delicious homemade blueberry cake. The big, bright windows provided a great view of the birds, squirrels, and deer who were drawn to her feeders. Sue is a fascinating host who enjoys sharing her many interests with her guests. I highly recommend staying here!"
2894591,112629062,2016-11-06,43025100,Robin,"Staying at Sue's was wonderful.  She was there to greet us, then invited us in to watch tv with her.  We didn't let her watch much tv as we has a wonderful visit.  She had coffee and coffee cake and sweet rolls for us in the morning.  Sue had wonderful suggestions for things to do in Salem.  Our room was wonderful.  If we come to Salem again, we will definitely like to stay with Sue.  "
2894591,120329942,2016-12-09,5743433,Kirstie,"Sue is relaxed and easygoing. The home is beautiful. I was booked for a month due to a job. I think it would be better for a shorter visit than a longer visit. I was comfortable, but there was not enough space to store my clothes and other items, so much remained in my car or on floor of the bedroom or in my suitcases. 
Sue was helpful with info on Salem (map, visitor guide, newspaper)
Sue also shared homemade soup with me several times, which was lovely. 
I enjoyed watching birds and squirrels out the giant picture windows. 
I was comfortable during what turned out to be a challenging month. Sue was supportive and respected my privacy. "
2894591,123304674,2016-12-28,8814297,Laurence,"Sue was very very nice, her house was spotless and her the bed super comfy! And she made me breakfast which was so nice and great before going on wig my road trip:) Thank you again :)"
2894591,123788341,2016-12-30,108602066,Amanda,"Sue was super accommodating to my the three of us, she even had some toys that our two year old could play with. The room was clean, cute, and comfortable. Sue was a great host, and we enjoyed our conversations with her. She was even able to recommend a pizza place in the area with games and an arcade so our son could have a little fun. It was a great first Airbnb experience. If we are ever back in the area and need a place to stay this would be it. "
2894591,124798223,2017-01-02,103262505,Min,"It's a quiet and nice,there are some squirrels and woodpecker in the backyard. Sue is friend."
2894591,126418768,2017-01-11,20069175,Barbara,One of my favorite hostess and home.
2894591,126671174,2017-01-13,67895339,Naif,I really enjoyed my stay in this house. I like it very much. sue is very kind and helpful. I would recommend everyone to come to this house. 
2894591,127216588,2017-01-16,7659980,Harrison,"Fantastic host, private location, super comfortable, and very clean! I highly recommend Sue's place! I really enjoyed staying here and Sue made me feel right at home. Stay here."
2894591,129829586,2017-02-02,46716543,Susan,"Quiet forested location great for bird and squirrel watching at breakfast, but 5-15 minutes drive to all Salem offers "
2894591,135654781,2017-03-05,118602407,Cindy,Sue was very easy to communicate with prior and during my stay. Enjoyed talking with her about the area and things to do.
2894591,137493651,2017-03-15,4992285,Susan,Great place!!  We cannot return a third time as we bought our own Salem place. I want to incorporate some of Sue's into making our new place as comfortable. 
2894591,138424762,2017-03-19,7809999,Ramona,"The host Sue is a gem. The house is very clean, cozy, and quiet. Ease of check-in was a plus. The location is beautiful, and perfect for a restful stay. The bedroom has a very comfortable bed with nice linens. I enjoyed my stay, and would recommend this host. "
2894591,141555807,2017-04-03,116915124,Diane,"It is easy to just leave instructions and not bother, but Sue went out of her way above and beyond what was expected making for a wonderful stay. "
